Total Qty,Reg Qty,Foil Qty,Card,Set,Mana Cost,Card Type,Color,Rarity,Mvid,Single Price,Single Foil Price,Total Price,Price Source,Notes
4,4,0,Start Your Engines,Kaladesh,3R,Sorcery,Red,Uncommon,417708,0.03,0.10,0.12,tcglo,
3,3,0,Territorial Gorger,Kaladesh,3R,Creature  - Gremlin,Red,Rare,417709,0.02,0.17,0.06,tcglo,
10,10,0,Terror of the Fairgrounds,Kaladesh,3R,Creature  - Gremlin,Red,Common,417710,0.01,0.05,0.10,tcglo,
8,8,0,Thriving Grubs,Kaladesh,1R,Creature  - Gremlin,Red,Common,417711,0.01,0.07,0.08,tcglo,
9,9,0,Wayward Giant,Kaladesh,4R,Creature  - Giant,Red,Common,417712,0.01,0.01,0.09,tcglo,
10,10,0,Welding Sparks,Kaladesh,2R,Instant,Red,Common,417713,0.01,0.05,0.10,tcglo,
9,9,0,Appetite for the Unnatural,Kaladesh,2G,Instant,Green,Common,417714,0.01,0.04,0.09,tcglo,
4,4,0,Arborback Stomper,Kaladesh,3GG,Creature  - Beast,Green,Uncommon,417715,0.02,0.11,0.08,tcglo,
2,2,0,Architect of the Untamed,Kaladesh,2G,Creature  - Elf Artificer Druid,Green,Rare,417716,0.07,0.14,0.14,tcglo,
4,4,0,Armorcraft Judge,Kaladesh,3G,Creature  - Elf Artificer,Green,Uncommon,417717,0.03,0.25,0.12,tcglo,
10,10,0,Attune with Aether,Kaladesh,G,Sorcery,Green,Common,417718,0.03,0.63,0.30,tcglo,
5,5,0,Blossoming Defense,Kaladesh,G,Instant,Green,Uncommon,417719,0.14,1.90,0.70,tcglo,
10,10,0,Commencement of Festivities,Kaladesh,1G,Instant,Green,Common,417721,0.01,0.06,0.10,tcglo,
9,8,1,Cowl Prowler,Kaladesh,4GG,Creature  - Wurm,Green,Common,417722,0.01,0.05,0.13,tcglo,
4,4,0,Creeping Mold,Kaladesh,2GG,Sorcery,Green,Uncommon,417723,0.02,0.07,0.08,tcglo,
1,1,0,Cultivator of Blades,Kaladesh,3GG,Creature  - Elf Artificer,Green,Rare,417724,0.06,0.21,0.06,tcglo,
1,1,0,Dubious Challenge,Kaladesh,3G,Sorcery,Green,Rare,417725,0.04,0.30,0.04,tcglo,
3,3,0,Durable Handicraft,Kaladesh,1G,Enchantment,Green,Uncommon,417726,0.05,0.16,0.15,tcglo,
6,6,0,Elegant Edgecrafters,Kaladesh,4GG,Creature  - Elf Artificer,Green,Uncommon,417727,0.01,0.10,0.06,tcglo,
5,4,1,Fairgrounds Trumpeter,Kaladesh,2G,Creature  - Elephant,Green,Uncommon,417728,0.02,0.08,0.16,tcglo,
4,4,0,Ghirapur Guide,Kaladesh,2G,Creature  - Elf Scout,Green,Uncommon,417729,0.01,0.04,0.04,tcglo,
12,12,0,Highspire Artisan,Kaladesh,2G,Creature  - Elf Artificer,Green,Common,417730,0.01,0.05,0.12,tcglo,
9,9,0,Hunt the Weak,Kaladesh,3G,Sorcery,Green,Common,417731,0.01,0.08,0.09,tcglo,
8,8,0,Kujar Seedsculptor,Kaladesh,1G,Creature  - Elf Druid,Green,Common,417732,0.01,0.09,0.08,tcglo,
11,11,0,Larger Than Life,Kaladesh,1G,Sorcery,Green,Common,417733,0.04,0.15,0.44,tcglo,
5,5,0,Longtusk Cub,Kaladesh,1G,Creature  - Cat,Green,Uncommon,417734,0.01,0.25,0.05,tcglo,
3,3,0,Nature's Way,Kaladesh,1G,Sorcery,Green,Uncommon,417735,0.03,0.10,0.09,tcglo,
1,1,0,"Nissa, Vital Force",Kaladesh,3GG,Planeswalker  - Nissa,Green,Mythic Rare,417736,3.76,7.00,3.76,tcglo,
14,14,0,Ornamental Courage,Kaladesh,G,Instant,Green,Common,417737,0.01,0.06,0.14,tcglo,
2,2,0,"Oviya Pashiri, Sage Lifecrafter",Kaladesh,G,Legendary Creature  - Human Artificer,Green,Rare,417738,0.06,0.49,0.12,tcglo,
8,8,0,Peema Outrider,Kaladesh,2GG,Creature  - Elf Artificer,Green,Common,417739,0.01,0.08,0.08,tcglo,
12,12,0,Riparian Tiger,Kaladesh,3GG,Creature  - Cat,Green,Common,417740,0.01,0.08,0.12,tcglo,
10,10,0,Sage of Shaila's Claim,Kaladesh,1G,Creature  - Elf Druid,Green,Common,417741,0.01,0.09,0.10,tcglo,
4,4,0,Servant of the Conduit,Kaladesh,1G,Creature  - Elf Druid,Green,Uncommon,417742,0.04,0.34,0.16,tcglo,
13,12,1,Take Down,Kaladesh,G,Sorcery,Green,Common,417743,0.01,0.04,0.16,tcglo,
11,11,0,Thriving Rhino,Kaladesh,2G,Creature  - Rhino,Green,Common,417744,0.01,0.10,0.11,tcglo,
10,10,0,Wild Wanderer,Kaladesh,3G,Creature  - Elf Druid,Green,Common,417746,0.01,0.08,0.10,tcglo,
1,1,0,Wildest Dreams,Kaladesh,XXG,Sorcery,Green,Rare,417747,0.08,0.20,0.08,tcglo,
9,9,0,Wily Bandar,Kaladesh,G,Creature  - Cat Monkey,Green,Common,417748,0.01,0.09,0.09,tcglo,
3,3,0,Cloudblazer,Kaladesh,3WU,Creature  - Human Scout,Gold,Uncommon,417749,0.07,0.38,0.21,tcglo,
3,3,0,Contraband Kingpin,Kaladesh,UB,Creature  - Aetherborn Rogue,Gold,Uncommon,417750,0.04,0.15,0.12,tcglo,
2,2,0,"Depala, Pilot Exemplar",Kaladesh,1RW,Legendary Creature  - Dwarf Pilot,Gold,Rare,417751,0.05,0.29,0.10,tcglo,
1,1,0,Dovin Baan,Kaladesh,2WU,Planeswalker  - Dovin,Gold,Mythic Rare,417752,0.45,1.75,0.45,tcglo,
4,4,0,Empyreal Voyager,Kaladesh,1GU,Creature  - Vedalken Scout,Gold,Uncommon,417753,0.01,0.10,0.04,tcglo,
8,8,0,Engineered Might,Kaladesh,3GW,Sorcery,Gold,Uncommon,417754,0.01,0.04,0.08,tcglo,
4,4,0,Hazardous Conditions,Kaladesh,2BG,Sorcery,Gold,Uncommon,417755,0.01,0.05,0.04,tcglo,
1,1,0,"Kambal, Consul of Allocation",Kaladesh,1WB,Legendary Creature  - Human Advisor,Gold,Rare,417756,1.00,3.99,1.00,tcglo,
5,5,0,Restoration Gearsmith,Kaladesh,2WB,Creature  - Human Artificer,Gold,Uncommon,417758,0.02,0.10,0.10,tcglo,
1,1,0,Saheeli Rai,Kaladesh,1UR,Planeswalker  - Saheeli,Gold,Mythic Rare,417759,2.50,14.00,2.50,tcglo,
3,3,0,Unlicensed Disintegration,Kaladesh,1BR,Instant,Gold,Uncommon,417760,0.01,0.20,0.03,tcglo,
4,4,0,Veteran Motorist,Kaladesh,RW,Creature  - Dwarf Pilot,Gold,Uncommon,417761,0.01,0.20,0.04,tcglo,
4,4,0,Voltaic Brawler,Kaladesh,RG,Creature  - Human Warrior,Gold,Uncommon,417762,0.05,0.16,0.20,tcglo,
2,2,0,Whirler Virtuoso,Kaladesh,1UR,Creature  - Vedalken Artificer,Gold,Uncommon,417763,0.04,0.26,0.08,tcglo,
8,8,0,Accomplished Automaton,Kaladesh,7,Artifact Creature  - Construct,Artifact,Common,417764,0.01,0.06,0.08,tcglo,
3,3,0,Aetherflux Reservoir,Kaladesh,4,Artifact,Artifact,Rare,417765,3.75,12.92,11.25,tcglo,
2,2,0,Aetherworks Marvel,Kaladesh,4,Legendary Artifact,Artifact,Mythic Rare,417766,0.28,2.88,0.56,tcglo,
4,4,0,Animation Module,Kaladesh,1,Artifact,Artifact,Rare,417767,0.25,1.50,1.00,tcglo,
8,8,0,Aradara Express,Kaladesh,5,Artifact  - Vehicle,Artifact,Common,417768,0.01,0.07,0.08,tcglo,
6,6,0,Ballista Charger,Kaladesh,5,Artifact  - Vehicle,Artifact,Uncommon,417769,0.02,0.14,0.12,tcglo,
12,11,1,Bastion Mastodon,Kaladesh,5,Artifact Creature  - Elephant,Artifact,Common,417770,0.01,0.11,0.22,tcglo,
4,4,0,Bomat Bazaar Barge,Kaladesh,4,Artifact  - Vehicle,Artifact,Uncommon,417771,0.02,0.19,0.08,tcglo,
4,4,0,Bomat Courier,Kaladesh,1,Artifact Creature  - Construct,Artifact,Rare,417772,0.10,2.25,0.40,tcglo,
3,3,0,Chief of the Foundry,Kaladesh,3,Artifact Creature  - Construct,Artifact,Uncommon,417773,0.05,0.15,0.15,tcglo,
11,11,0,Cogworker's Puzzleknot,Kaladesh,2,Artifact,Artifact,Common,417774,0.01,0.09,0.11,tcglo,
10,10,0,Consulate Skygate,Kaladesh,2,Artifact Creature  - Wall,Artifact,Common,417775,0.01,0.10,0.10,tcglo,
1,1,0,Cultivator's Caravan,Kaladesh,3,Artifact  - Vehicle,Artifact,Rare,417776,0.03,0.33,0.03,tcglo,
5,5,0,Deadlock Trap,Kaladesh,3,Artifact,Artifact,Rare,417777,0.04,0.18,0.20,tcglo,
4,4,0,Decoction Module,Kaladesh,2,Artifact,Artifact,Uncommon,417778,0.02,0.20,0.08,tcglo,
4,4,0,Demolition Stomper,Kaladesh,6,Artifact  - Vehicle,Artifact,Uncommon,417779,0.02,0.10,0.08,tcglo,
10,10,0,Dukhara Peafowl,Kaladesh,4,Artifact Creature  - Bird,Artifact,Common,417780,0.01,0.05,0.10,tcglo,
3,3,0,Dynavolt Tower,Kaladesh,3,Artifact,Artifact,Rare,417781,0.08,0.25,0.24,tcglo,
10,9,1,Eager Construct,Kaladesh,2,Artifact Creature  - Construct,Artifact,Common,417782,0.01,0.05,0.14,tcglo,
2,2,0,Fabrication Module,Kaladesh,3,Artifact,Artifact,Uncommon,417784,0.05,0.20,0.10,tcglo,
3,3,0,Filigree Familiar,Kaladesh,3,Artifact Creature  - Fox,Artifact,Uncommon,417785,0.02,0.48,0.06,tcglo,
9,9,0,Fireforger's Puzzleknot,Kaladesh,2,Artifact,Artifact,Common,417786,0.01,0.05,0.09,tcglo,
1,1,0,Fleetwheel Cruiser,Kaladesh,4,Artifact  - Vehicle,Artifact,Rare,417787,0.05,0.30,0.05,tcglo,
3,3,0,Foundry Inspector,Kaladesh,3,Artifact Creature  - Construct,Artifact,Uncommon,417788,0.20,3.00,0.60,tcglo,
4,4,0,Ghirapur Orrery,Kaladesh,4,Artifact,Artifact,Rare,417789,0.13,0.94,0.52,tcglo,
12,12,0,Glassblower's Puzzleknot,Kaladesh,2,Artifact,Artifact,Common,417790,0.02,0.12,0.24,tcglo,
12,12,0,Inventor's Goggles,Kaladesh,1,Artifact  - Equipment,Artifact,Common,417791,0.01,0.08,0.12,tcglo,
4,4,0,Iron League Steed,Kaladesh,4,Artifact Creature  - Construct,Artifact,Uncommon,417792,0.01,0.01,0.04,tcglo,
1,1,0,Key to the City,Kaladesh,2,Artifact,Artifact,Rare,417793,0.08,0.65,0.08,tcglo,
9,9,0,Metalspinner's Puzzleknot,Kaladesh,2,Artifact,Artifact,Common,417794,0.01,0.05,0.09,tcglo,
1,1,0,Multiform Wonder,Kaladesh,5,Artifact Creature  - Construct,Artifact,Rare,417796,0.05,0.25,0.05,tcglo,
10,10,0,Narnam Cobra,Kaladesh,2,Artifact Creature  - Snake,Artifact,Common,417797,0.01,0.03,0.10,tcglo,
3,3,0,Ovalchase Dragster,Kaladesh,4,Artifact  - Vehicle,Artifact,Uncommon,417798,0.02,0.10,0.06,tcglo,
3,3,0,Panharmonicon,Kaladesh,4,Artifact,Artifact,Rare,417799,7.00,10.00,21.00,tcglo,
6,5,1,Perpetual Timepiece,Kaladesh,2,Artifact,Artifact,Uncommon,417800,0.25,1.01,2.26,tcglo,
10,10,0,Prakhata Pillar-Bug,Kaladesh,3,Artifact Creature  - Insect,Artifact,Common,417801,0.01,0.06,0.10,tcglo,
9,9,0,Prophetic Prism,Kaladesh,2,Artifact,Artifact,Common,417802,0.04,0.15,0.36,tcglo,
9,9,0,Renegade Freighter,Kaladesh,3,Artifact  - Vehicle,Artifact,Common,417803,0.01,0.25,0.09,tcglo,
2,2,0,Scrapheap Scrounger,Kaladesh,2,Artifact Creature  - Construct,Artifact,Rare,417804,0.03,0.80,0.06,tcglo,
8,8,0,Self-Assembler,Kaladesh,5,Artifact Creature  - Assembly-Worker,Artifact,Common,417805,0.01,0.08,0.08,tcglo,
11,11,0,Sky Skiff,Kaladesh,2,Artifact  - Vehicle,Artifact,Common,417806,0.02,0.11,0.22,tcglo,
1,1,0,Smuggler's Copter,Kaladesh,2,Artifact  - Vehicle,Artifact,Rare,417808,0.74,3.49,0.74,tcglo,
4,4,0,Snare Thopter,Kaladesh,4,Artifact Creature  - Thopter,Artifact,Uncommon,417809,0.01,0.07,0.04,tcglo,
11,11,0,Torch Gauntlet,Kaladesh,2,Artifact  - Equipment,Artifact,Common,417810,0.01,0.02,0.11,tcglo,
10,10,0,Weldfast Monitor,Kaladesh,3,Artifact Creature  - Lizard,Artifact,Common,417811,0.01,0.03,0.10,tcglo,
5,5,0,Whirlermaker,Kaladesh,3,Artifact,Artifact,Uncommon,417812,0.02,0.14,0.10,tcglo,
11,11,0,Woodweaver's Puzzleknot,Kaladesh,2,Artifact,Artifact,Common,417813,0.01,0.14,0.11,tcglo,
9,9,0,Workshop Assistant,Kaladesh,3,Artifact Creature  - Construct,Artifact,Common,417814,0.03,0.28,0.27,tcglo,
2,2,0,Aether Hub,Kaladesh,,Land,Land,Uncommon,417815,0.07,0.32,0.14,tcglo,
3,3,0,Sequestered Stash,Kaladesh,,Land,Land,Uncommon,417821,0.03,0.20,0.09,tcglo,
1,0,1,"Breya, Etherium Shaper",Commander 2016,WUBR,Legendary Artifact Creature  - Human,Gold,Mythic Rare,420646,0.00,3.46,3.46,tcglo,
1,1,0,Sharuum the Hegemon,Commander 2016,3WUB,Legendary Artifact Creature  - Sphinx,Gold,Mythic Rare,420838,0.35,0.00,0.35,tcglo,
1,1,0,Thopter Foundry,Commander 2016,{B/W}U,Artifact,Gold,Uncommon,420854,0.12,0.00,0.12,tcglo,
1,1,0,Cranial Plating,Commander 2016,2,Artifact  - Equipment,Artifact,Uncommon,420866,0.10,0.00,0.10,tcglo,
1,1,0,Aerial Modification,Aether Revolt,4W,Enchantment  - Aura,White,Uncommon,423668,0.01,0.16,0.01,tcglo,
2,2,0,Aeronaut Admiral,Aether Revolt,3W,Creature  - Human Pilot,White,Uncommon,423669,0.01,0.10,0.02,tcglo,
1,1,0,Aether Inspector,Aether Revolt,3W,Creature  - Dwarf Artificer,White,Common,423670,0.01,0.06,0.01,tcglo,
1,1,0,Airdrop Aeronauts,Aether Revolt,3WW,Creature  - Dwarf Scout,White,Uncommon,423672,0.01,0.04,0.01,tcglo,
3,3,0,Alley Evasion,Aether Revolt,W,Instant,White,Common,423673,0.01,0.08,0.03,tcglo,
3,3,0,Audacious Infiltrator,Aether Revolt,1W,Creature  - Dwarf Rogue,White,Common,423674,0.01,0.05,0.03,tcglo,
3,3,0,Bastion Enforcer,Aether Revolt,2W,Creature  - Dwarf Soldier,White,Common,423675,0.01,0.04,0.03,tcglo,
2,2,0,Caught in the Brights,Aether Revolt,2W,Enchantment  - Aura,White,Common,423677,0.01,0.09,0.02,tcglo,
1,1,0,Consulate Crackdown,Aether Revolt,3WW,Enchantment,White,Rare,423678,0.06,0.27,0.06,tcglo,
2,2,0,Conviction,Aether Revolt,1W,Enchantment  - Aura,White,Common,423679,0.01,0.07,0.02,tcglo,
2,2,0,Countless Gears Renegade,Aether Revolt,1W,Creature  - Dwarf Artificer,White,Common,423680,0.01,0.07,0.02,tcglo,
4,4,0,Dawnfeather Eagle,Aether Revolt,4W,Creature  - Bird,White,Common,423681,0.01,0.10,0.04,tcglo,
1,1,0,Deadeye Harpooner,Aether Revolt,2W,Creature  - Dwarf Warrior,White,Uncommon,423682,0.01,0.02,0.01,tcglo,
2,2,0,Decommission,Aether Revolt,2W,Instant,White,Common,423683,0.01,0.06,0.02,tcglo,
2,2,0,Deft Dismissal,Aether Revolt,3W,Instant,White,Uncommon,423684,0.01,0.01,0.02,tcglo,
1,1,0,Exquisite Archangel,Aether Revolt,5WW,Creature  - Angel,White,Mythic Rare,423685,1.46,3.11,1.46,tcglo,
1,1,0,Felidar Guardian,Aether Revolt,3W,Creature  - Cat Beast,White,Uncommon,423686,0.10,6.22,0.10,tcglo,
4,4,0,Ghirapur Osprey,Aether Revolt,2W,Creature  - Bird,White,Common,423687,0.01,0.03,0.04,tcglo,
1,1,0,Solemn Recruit,Aether Revolt,1WW,Creature  - Dwarf Warrior,White,Rare,423689,0.06,0.15,0.06,tcglo,
1,1,0,"Sram, Senior Edificer",Aether Revolt,1W,Legendary Creature  - Dwarf Advisor,White,Rare,423690,2.28,6.48,2.28,tcglo,
2,2,0,Thopter Arrest,Aether Revolt,2W,Enchantment,White,Uncommon,423692,0.03,0.13,0.06,tcglo,
4,4,0,Aether Swooper,Aether Revolt,1U,Creature  - Vedalken Artificer,Blue,Common,423693,0.01,0.09,0.04,tcglo,
1,1,0,Baral's Expertise,Aether Revolt,3UU,Sorcery,Blue,Rare,423696,0.04,0.46,0.04,tcglo,
5,5,0,Bastion Inventor,Aether Revolt,5U,Creature  - Vedalken Artificer,Blue,Common,423697,0.01,0.06,0.05,tcglo,
1,1,0,Disallow,Aether Revolt,1UU,Instant,Blue,Rare,423698,3.00,5.18,3.00,tcglo,
1,1,0,Dispersal Technician,Aether Revolt,4U,Creature  - Vedalken Artificer,Blue,Common,423699,0.01,0.01,0.01,tcglo,
2,1,1,Efficient Construction,Aether Revolt,3U,Enchantment,Blue,Uncommon,423700,0.18,3.74,3.92,tcglo,
2,2,0,Hinterland Drake,Aether Revolt,2U,Creature  - Drake,Blue,Common,423701,0.01,0.06,0.02,tcglo,
1,1,0,Ice Over,Aether Revolt,1U,Enchantment  - Aura,Blue,Common,423702,0.01,0.07,0.01,tcglo,
2,2,0,Leave in the Dust,Aether Revolt,3U,Instant,Blue,Common,423704,0.01,0.06,0.02,tcglo,
3,3,0,Metallic Rebuke,Aether Revolt,2U,Instant,Blue,Common,423706,0.04,0.49,0.12,tcglo,
3,3,0,Negate,Aether Revolt,1U,Instant,Blue,Common,423707,0.02,0.29,0.06,tcglo,
1,1,0,Reverse Engineer,Aether Revolt,3UU,Sorcery,Blue,Uncommon,423709,0.04,0.08,0.04,tcglo,
1,1,0,Salvage Scuttler,Aether Revolt,4U,Creature  - Crab,Blue,Uncommon,423710,0.01,0.02,0.01,tcglo,
4,4,0,Shipwreck Moray,Aether Revolt,3U,Creature  - Fish,Blue,Common,423712,0.01,0.05,0.04,tcglo,
1,1,0,Skyship Plunderer,Aether Revolt,1U,Creature  - Human Pirate,Blue,Uncommon,423713,0.01,0.20,0.01,tcglo,
3,2,1,Take into Custody,Aether Revolt,U,Instant,Blue,Common,423714,0.01,0.07,0.09,tcglo,
1,1,0,Trophy Mage,Aether Revolt,2U,Creature  - Human Wizard,Blue,Uncommon,423715,0.10,0.10,0.10,tcglo,
1,1,0,Wind-Kin Raiders,Aether Revolt,4UU,Creature  - Human Artificer,Blue,Uncommon,423717,0.01,0.08,0.01,tcglo,
2,2,0,Aether Poisoner,Aether Revolt,1B,Creature  - Human Artificer,Black,Common,423718,0.02,0.10,0.04,tcglo,
2,2,0,Alley Strangler,Aether Revolt,2B,Creature  - Aetherborn Rogue,Black,Common,423719,0.01,0.08,0.02,tcglo,
5,5,0,Cruel Finality,Aether Revolt,2B,Instant,Black,Common,423721,0.01,0.07,0.05,tcglo,
2,2,0,Daring Demolition,Aether Revolt,2BB,Sorcery,Black,Common,423722,0.01,0.10,0.02,tcglo,
1,1,0,Defiant Salvager,Aether Revolt,2B,Creature  - Aetherborn Artificer,Black,Common,423723,0.01,0.05,0.01,tcglo,
1,1,0,Fen Hauler,Aether Revolt,6B,Creature  - Insect,Black,Common,423725,0.01,0.10,0.01,tcglo,
4,4,0,Fourth Bridge Prowler,Aether Revolt,B,Creature  - Human Rogue,Black,Common,423727,0.01,0.10,0.04,tcglo,
1,1,0,Gifted Aetherborn,Aether Revolt,BB,Creature  - Aetherborn Vampire,Black,Uncommon,423728,0.30,3.53,0.30,tcglo,
1,1,0,Gonti's Machinations,Aether Revolt,B,Enchantment,Black,Uncommon,423730,0.03,0.29,0.03,tcglo,
1,1,0,Ironclad Revolutionary,Aether Revolt,4BB,Creature  - Aetherborn Artificer,Black,Uncommon,423732,0.01,0.08,0.01,tcglo,
3,3,0,Night Market Aeronaut,Aether Revolt,3B,Creature  - Aetherborn Warrior,Black,Common,423734,0.01,0.04,0.03,tcglo,
1,1,0,Perilous Predicament,Aether Revolt,4B,Instant,Black,Uncommon,423735,0.01,0.10,0.01,tcglo,
3,3,0,Renegade's Getaway,Aether Revolt,2B,Instant,Black,Common,423736,0.01,0.09,0.03,tcglo,
4,4,0,Resourceful Return,Aether Revolt,1B,Sorcery,Black,Common,423737,0.01,0.06,0.04,tcglo,
2,2,0,Vengeful Rebel,Aether Revolt,2B,Creature  - Aetherborn Warrior,Black,Uncommon,423740,0.01,0.15,0.02,tcglo,
3,3,0,Aether Chaser,Aether Revolt,1R,Creature  - Human Artificer,Red,Common,423743,0.01,0.05,0.03,tcglo,
2,2,0,Chandra's Revolution,Aether Revolt,3R,Sorcery,Red,Common,423744,0.01,0.10,0.02,tcglo,
2,2,0,Destructive Tampering,Aether Revolt,2R,Sorcery,Red,Common,423745,0.01,0.08,0.02,tcglo,
3,3,0,Embraal Gear-Smasher,Aether Revolt,2R,Creature  - Human Warrior,Red,Common,423746,0.01,0.08,0.03,tcglo,
1,1,0,Enraged Giant,Aether Revolt,5R,Creature  - Giant,Red,Uncommon,423747,0.01,0.02,0.01,tcglo,
2,2,0,Frontline Rebel,Aether Revolt,2R,Creature  - Human Warrior,Red,Common,423749,0.01,0.03,0.02,tcglo,
1,1,0,Gremlin Infestation,Aether Revolt,3R,Enchantment  - Aura,Red,Uncommon,423750,0.01,0.06,0.01,tcglo,
1,1,0,Hungry Flames,Aether Revolt,2R,Instant,Red,Uncommon,423751,0.02,0.20,0.02,tcglo,
2,2,0,Invigorated Rampage,Aether Revolt,1R,Instant,Red,Uncommon,423753,0.15,0.15,0.30,tcglo,
1,1,0,"Kari Zev, Skyship Raider",Aether Revolt,1R,Legendary Creature  - Human Pirate,Red,Rare,423754,0.08,0.10,0.08,tcglo,
4,4,0,Lathnu Sailback,Aether Revolt,4R,Creature  - Lizard,Red,Common,423756,0.01,0.06,0.04,tcglo,
1,1,0,Lightning Runner,Aether Revolt,3RR,Creature  - Human Warrior,Red,Mythic Rare,423757,0.10,0.35,0.10,tcglo,
3,3,0,Precise Strike,Aether Revolt,R,Instant,Red,Common,423759,0.01,0.04,0.03,tcglo,
1,1,0,Quicksmith Rebel,Aether Revolt,3R,Creature  - Human Artificer,Red,Rare,423760,0.04,0.10,0.04,tcglo,
1,1,0,Ravenous Intruder,Aether Revolt,1R,Creature  - Gremlin,Red,Uncommon,423761,0.03,0.15,0.03,tcglo,
1,1,0,Release the Gremlins,Aether Revolt,XXR,Sorcery,Red,Rare,423763,0.07,0.20,0.07,tcglo,
2,2,0,Shock,Aether Revolt,R,Instant,Red,Common,423765,0.04,0.26,0.08,tcglo,
1,1,0,Siege Modification,Aether Revolt,1RR,Enchantment  - Aura,Red,Uncommon,423766,0.03,0.15,0.03,tcglo,
2,2,0,Sweatworks Brawler,Aether Revolt,3R,Creature  - Human Artificer,Red,Common,423767,0.01,0.07,0.02,tcglo,
3,3,0,Wrangle,Aether Revolt,1R,Sorcery,Red,Common,423768,0.03,0.08,0.09,tcglo,
1,1,0,Aether Herder,Aether Revolt,3G,Creature  - Elf Artificer Druid,Green,Common,423769,0.01,0.05,0.01,tcglo,
1,1,0,Aetherstream Leopard,Aether Revolt,2G,Creature  - Cat,Green,Common,423770,0.01,0.10,0.01,tcglo,
2,2,0,Druid of the Cowl,Aether Revolt,1G,Creature  - Elf Druid,Green,Common,423773,0.01,0.18,0.02,tcglo,
1,1,0,Greenbelt Rampager,Aether Revolt,G,Creature  - Elephant,Green,Rare,423774,0.10,0.47,0.10,tcglo,
1,1,0,Greenwheel Liberator,Aether Revolt,1G,Creature  - Elf Warrior,Green,Rare,423775,0.05,0.11,0.05,tcglo,
1,1,0,Hidden Herbalists,Aether Revolt,1G,Creature  - Human Druid,Green,Uncommon,423777,0.02,0.23,0.02,tcglo,
2,2,0,Highspire Infusion,Aether Revolt,1G,Instant,Green,Common,423778,0.01,0.07,0.02,tcglo,
1,1,0,Lifecraft Awakening,Aether Revolt,XG,Instant,Green,Uncommon,423779,0.02,0.10,0.02,tcglo,
2,2,0,Lifecraft Cavalry,Aether Revolt,4G,Creature  - Elf Warrior,Green,Common,423780,0.01,0.10,0.02,tcglo,
2,2,0,Lifecrafter's Gift,Aether Revolt,3G,Instant,Green,Uncommon,423781,0.02,0.06,0.04,tcglo,
2,2,0,Monstrous Onslaught,Aether Revolt,3GG,Sorcery,Green,Uncommon,423783,0.02,0.09,0.04,tcglo,
1,1,0,Narnam Renegade,Aether Revolt,G,Creature  - Elf Warrior,Green,Uncommon,423784,0.05,0.20,0.05,tcglo,
4,4,0,Natural Obsolescence,Aether Revolt,1G,Instant,Green,Common,423785,0.01,0.05,0.04,tcglo,
2,2,0,Peema Aether-Seer,Aether Revolt,3G,Creature  - Elf Druid,Green,Uncommon,423786,0.01,0.05,0.02,tcglo,
4,4,0,Prey Upon,Aether Revolt,G,Sorcery,Green,Common,423787,0.01,0.10,0.04,tcglo,
1,1,0,Rishkar's Expertise,Aether Revolt,4GG,Sorcery,Green,Rare,423790,3.14,6.88,3.14,tcglo,
3,3,0,Scrounging Bandar,Aether Revolt,1G,Creature  - Cat Monkey,Green,Common,423791,0.02,0.10,0.06,tcglo,
2,2,0,Silkweaver Elite,Aether Revolt,2G,Creature  - Elf Archer,Green,Common,423792,0.01,0.07,0.02,tcglo,
4,4,0,Unbridled Growth,Aether Revolt,G,Enchantment  - Aura,Green,Common,423793,0.02,0.16,0.08,tcglo,
1,1,0,Hidden Stockpile,Aether Revolt,WB,Enchantment,Gold,Uncommon,423796,0.04,0.75,0.04,tcglo,
1,1,0,Outland Boar,Aether Revolt,2RG,Creature  - Boar,Gold,Uncommon,423799,0.01,0.05,0.01,tcglo,
2,2,0,Renegade Rallier,Aether Revolt,1GW,Creature  - Human Warrior,Gold,Uncommon,423800,0.06,0.25,0.12,tcglo,
2,1,1,Rogue Refiner,Aether Revolt,1GU,Creature  - Human Rogue,Gold,Uncommon,423802,0.03,0.57,0.60,tcglo,
2,2,0,Spire Patrol,Aether Revolt,2WU,Creature  - Human Soldier,Gold,Uncommon,423803,0.01,0.09,0.02,tcglo,
1,1,0,Tezzeret the Schemer,Aether Revolt,2UB,Planeswalker  - Tezzeret,Gold,Mythic Rare,423804,0.76,1.69,0.76,tcglo,
2,2,0,Tezzeret's Touch,Aether Revolt,1UB,Enchantment  - Aura,Gold,Uncommon,423805,0.02,0.13,0.04,tcglo,
1,1,0,Weldfast Engineer,Aether Revolt,1BR,Creature  - Human Artificer,Gold,Uncommon,423806,0.01,0.06,0.01,tcglo,
2,2,0,Winding Constrictor,Aether Revolt,BG,Creature  - Snake,Gold,Uncommon,423807,0.08,2.18,0.16,tcglo,
2,2,0,Aegis Automaton,Aether Revolt,2,Artifact Creature  - Construct,Artifact,Common,423808,0.01,0.05,0.02,tcglo,
2,2,0,Augmenting Automaton,Aether Revolt,1,Artifact Creature  - Construct,Artifact,Common,423810,0.01,0.08,0.02,tcglo,
1,1,0,Cogwork Assembler,Aether Revolt,3,Artifact Creature  - Assembly-Worker,Artifact,Uncommon,423812,0.02,0.15,0.02,tcglo,
1,1,0,Consulate Dreadnought,Aether Revolt,1,Artifact  - Vehicle,Artifact,Uncommon,423813,0.03,0.40,0.03,tcglo,
